1677740792863.jpg,down,2100.0623,1195.9463,-1402.3195,2076.3638,1070.3495,-1367.833,2083.6875,1063.764,-1368.5037,2092.1125,1058.1873,-1369.3174,2029.9462,1084.2303,-1528.0933,1998.1073,1086.2865,-1530.0308,1966.3514,1088.9156,-1531.0413,1961.1772,1073.7367,-995.7193,1794.7351,1106.0562,-1703.4116,2040.9536,1284.7793,-1233.3171,1975.4572,1299.5583,-1432.8379,1697.4614,1367.8069,-470.92175,1379.2765,1671.4471,-1641.656,2047.1603,1979.692,-780.89716,1684.8611,2549.081,-1355.3375,2352.7185,1778.675,-1925.1348,2241.4373,1977.4124,-843.1665,2477.2563,1687.8295,-2087.6843,2430.3792,1880.782,-983.7666,2431.9136,1618.932,-2078.0134,2337.6667,1715.1935,-994.9317,2353.9722,1686.9064,-1964.2065,2256.627,1744.5638,-853.4002,1009.0883,2303.6787,472.5499,774.77234,2534.7563,-463.77286,1681.9996,2410.6814,1409.1967,1479.7357,2968.6228,-678.1481,1384.5647,2933.7769,2706.3975,1117.7947,3473.5928,366.07098,1218.1858,3017.0356,2834.1863,955.6053,3523.032,485.285,1699.1222,3163.7625,3142.0205,1433.1266,3782.5208,482.343
1677740792874.jpg,down,1942.0227,1071.8092,-750.4768,1923.0098,978.66187,-729.9592,1917.1274,976.26935,-730.2538,1911.4899,974.1031,-731.0696,1911.943,984.46344,-867.0569,1895.8154,983.6278,-868.1905,1879.5939,983.4368,-868.63104,1783.9812,999.0896,-479.26837,1740.5155,1007.578,-1107.3522,1864.3995,1162.612,-626.3754,1847.0925,1164.2471,-803.7258,1406.6764,1309.6266,60.401127,1493.9679,1554.5009,-1216.0052,1857.1279,1857.6147,622.0498,1937.4148,2196.9773,-862.8154,2152.3003,1540.0366,823.3726,2164.2695,1739.5374,-94.75462,2250.4622,1394.3859,778.5568,2273.728,1618.9565,-236.10742,2216.2224,1361.3638,802.8407,2177.3755,1516.7772,-360.30783,2165.1667,1452.1472,813.1348,2110.9924,1570.0729,-140.00737,948.5017,2369.7485,452.3662,967.8069,2572.2932,-450.23798,1619.1943,2299.6824,1593.5485,1750.6465,2685.1035,-189.38333,1386.7228,2782.6294,2874.3096,1463.1696,3233.204,924.6374,1268.6688,2861.228,3015.575,1337.6628,3290.1167,1069.9144,1593.8544,2884.559,3383.3564,1694.7786,3395.9106,1373.1755
1677740792889.jpg,down,2008.2712,1095.7573,-1094.9897,1965.8607,990.24664,-1060.0164,1961.8835,983.4646,-1060.5272,1958.5193,977.4045,-1061.4514,1947.0415,1010.8696,-1226.743,1925.5289,1017.08136,-1227.467,1904.3534,1023.8596,-1228.1337,1823.0176,1011.10626,-697.2385,1751.8977,1064.1399,-1430.582,1944.0276,1185.4458,-924.4301,1916.4952,1207.3345,-1132.1599,1501.184,1324.0088,-152.09538,1553.0294,1660.9283,-1441.3503,1899.7635,1947.222,-143.8665,2039.4934,2340.4556,-1039.5872,2182.1907,1749.3104,-787.1471,2307.0266,1753.2911,-246.76299,2282.986,1627.1272,-875.634,2433.1003,1605.7725,-382.63828,2244.2483,1577.5311,-902.36255,2316.6235,1492.8567,-413.85712,2197.0093,1658.4465,-834.8475,2235.5293,1540.7354,-255.95975,1044.9286,2400.6729,452.44345,1046.211,2654.311,-448.1645,1772.4698,2393.3184,1538.6086,1898.1936,2768.0886,-80.517136,1441.868,2909.7131,2811.8357,1467.9724,3282.9517,1109.0747,1288.514,2989.3022,2961.5308,1315.0172,3335.22,1263.7019,1692.9315,3060.8005,3388.8467,1674.1311,3467.3767,1584.1869
1677740792904.jpg,down,1814.6714,1157.3878,-171.79326,1801.1119,1064.7343,-224.48695,1785.067,1054.4005,-224.4438,1769.2882,1044.9412,-225.24876,1819.686,1088.061,-332.19806,1818.2391,1092.2474,-332.3294,1816.7487,1097.4585,-332.2127,1653.1259,1065.4639,-264.53702,1723.0403,1133.3108,-762.3575,1727.2947,1239.5276,-152.94313,1746.0369,1260.5244,-289.74908,1137.4978,1338.8098,172.52802,1620.843,1753.4651,-1029.4819,1457.2443,1757.418,900.27576,1973.8142,2231.4277,-577.07367,1872.7169,1600.9547,1607.3989,2066.1958,1703.154,501.67636,1979.8147,1523.6545,1670.9144,2151.4668,1575.7874,413.50793,1952.0897,1521.6155,1681.429,2069.4502,1490.7643,349.34784,1915.5128,1578.2832,1610.8464,2004.9108,1547.7123,483.6383,647.12756,2681.0637,406.75632,865.0858,2970.2888,-404.22464,1355.4575,2512.1426,1876.8418,1823.9332,2924.6045,354.5939,1103.6807,3220.0017,3027.2358,1371.3754,3467.7517,1662.858,975.8398,3332.8137,3157.0942,1226.967,3541.824,1834.3293,1311.8586,3348.9194,3580.4033,1546.3776,3558.3845,2362.3682
1677740792922.jpg,down,1956.4526,1130.4042,201.96817,1952.1808,1034.6665,98.113235,1937.187,1021.5268,98.117165,1922.4913,1009.4228,97.38614,1971.3177,1064.3882,14.347853,1972.0205,1071.1947,13.831571,1972.3871,1078.9608,14.019317,1825.3245,1028.4534,-165.58089,1894.7704,1119.3562,-548.2457,1877.5482,1207.8348,142.65112,1898.6372,1238.0096,39.617092,1353.3329,1290.7255,181.61478,1765.886,1714.4877,-856.3985,1649.1108,1623.0568,990.45825,2204.095,2211.6829,-541.12006,2101.3105,1502.1497,1514.4377,2286.082,1684.5459,337.00833,2230.9707,1435.3085,1532.184,2371.2896,1571.7479,246.67575,2205.724,1446.0568,1511.2932,2287.9153,1489.4569,172.35782,2152.016,1502.9246,1501.2682,2226.1665,1530.2946,306.69702,832.4979,2612.0825,384.75082,1018.9937,2888.0383,-381.77686,1541.6947,2530.4106,1814.2244,2032.745,2948.738,388.3339,1310.272,3121.5137,2974.615,1632.0563,3407.9893,1790.9176,1194.9702,3223.86,3108.793,1503.8894,3484.1912,1960.9691,1475.0853,3213.0007,3501.7874,1818.9933,3474.535,2442.6816
1677740792939.jpg,down,1513.7202,614.1126,160.6432,1496.611,549.13055,-27.828833,1479.3369,552.7046,-27.37134,1462.824,556.6864,-27.978071,1553.7212,540.1799,-11.154583,1574.745,536.7572,-9.603537,1596.1533,534.2556,-8.904914,1447.9872,633.88696,-618.2906,1635.5626,596.6934,-519.5126,1496.048,713.7351,-6.9819884,1542.0762,700.3898,23.771547,1164.2832,1161.0912,-749.9423,1977.9639,1118.463,-558.0105,1083.339,1802.737,-53.046555,2009.4697,1738.7328,101.343666,1258.318,1942.1509,950.6244,1779.1146,1762.0082,1288.6289,1256.4065,1982.4314,1050.7504,1755.3257,1760.6271,1424.8605,1302.6361,1936.1602,1040.0195,1685.1323,1737.3032,1443.4426,1330.9193,1926.7628,972.3039,1676.9954,1745.5728,1317.7421,1245.1261,2407.7483,-11.784996,1723.7603,2412.3987,16.269121,1179.503,2751.816,1677.6447,1895.305,2762.8762,1324.1294,1204.7977,3177.1694,2313.6216,1846.7284,3210.358,1849.6776,1223.8503,3317.234,2385.8657,1834.9961,3342.024,1917.4629,1153.8647,3051.9246,2776.895,1816.52,3146.1802,2317.1052
1677740792954.jpg,down,1509.2233,654.3286,96.491684,1485.3599,583.4484,-110.28328,1465.2375,586.90405,-109.966156,1445.9641,590.8246,-111.01409,1546.3268,574.3577,-97.28735,1567.893,570.7302,-96.40866,1589.8193,567.8942,-95.72314,1420.756,668.48315,-744.10144,1626.6959,630.97046,-668.272,1484.8212,760.7107,-84.551994,1540.0259,747.4253,-60.52725,1116.8099,1210.0134,-888.19556,1965.3152,1187.7842,-661.786,1015.4802,1880.0962,-210.78488,1996.5852,1879.5471,-56.740578,1224.9204,2036.2048,770.7898,1761.2622,2028.4066,891.4345,1225.8916,2074.1843,844.1924,1740.2162,2057.5808,975.9473,1286.9475,2028.0786,827.8276,1661.4901,2043.2091,952.2865,1313.9076,2024.7745,784.5557,1650.2769,2042.6398,895.0126,1278.5178,2578.728,-31.297155,1767.1912,2575.9768,35.822342,1104.3313,2877.7754,1751.989,1855.7758,2781.589,1700.7462,1161.6007,3286.5989,2438.502,1786.088,3197.6765,2499.555,1192.8958,3426.8047,2516.6543,1783.8774,3342.4312,2582.5632,1113.0067,3163.7964,2784.1611,1735.0693,3097.6416,2920.3528
1677740792970.jpg,down,1571.4719,724.56586,465.54846,1556.2856,645.76807,221.415,1541.2538,646.43774,221.35803,1527.1676,647.5231,220.91791,1609.9543,643.0633,284.9438,1632.4199,641.2394,284.8012,1655.5338,640.13885,284.37778,1534.9456,698.97974,-492.17993,1723.2426,685.82776,-197.45482,1572.1635,809.42523,260.62396,1623.4292,804.1872,347.7418,1332.8563,1174.7106,-639.74927,2120.2236,1155.1954,-131.84715,1077.0122,1528.4655,14.007142,2134.9446,1764.837,109.39966,1184.542,1266.7163,976.6009,1850.7904,2070.347,315.1659,1165.938,1186.8336,1005.64374,1793.9362,2153.9531,390.4532,1238.5066,1142.3732,997.1958,1759.105,2146.855,336.43454,1282.5557,1179.323,977.96265,1766.9708,2120.0527,300.99045,1634.8025,2478.63,-153.25328,2083.0686,2449.1865,157.6776,1201.9318,2677.8938,1153.0631,2105.9248,2514.678,1357.5007,1320.7018,3217.6929,1035.1295,1988.2472,3094.6802,1482.5557,1400.1902,3364.0247,1031.4756,2020.1349,3234.8384,1494.3453,1150.6461,3165.4187,1351.0773,1801.7627,3101.971,1945.8041
1677740792986.jpg,down,1350.8701,1032.2969,496.45685,1346.4836,957.6155,246.10153,1335.7963,962.16724,245.48439,1325.8951,967.1253,244.40105,1393.6099,943.4502,326.7231,1415.2247,937.2475,327.33957,1437.4082,931.8885,326.92114,1355.3105,1026.4976,-452.7369,1514.0153,973.4408,-97.089554,1362.8903,1123.947,296.24774,1404.5758,1106.8016,402.88004,1250.9569,1531.1143,-630.3913,1881.6534,1377.3268,165.93742,1016.3683,1920.6223,21.521317,1710.2524,1740.7795,844.9924,1039.5217,1550.6873,1188.2347,1240.1683,1608.6425,1304.379,1001.5367,1448.6901,1233.3726,1145.2848,1560.5596,1405.9581,1075.8734,1392.7361,1248.3962,1091.4569,1549.3315,1340.8031,1119.0995,1433.1599,1201.1161,1119.2019,1581.3549,1279.3207,1659.7937,2745.7427,-260.11423,2036.2546,2659.2783,264.44388,984.07153,2725.5105,903.1817,1818.3524,2447.93,1471.1077,1259.7125,3437.2432,932.6156,1836.2814,3200.0022,1827.6473,1393.7268,3582.6907,953.9751,1914.4705,3350.163,1870.367,1033.5438,3481.0725,1297.5356,1626.9783,3274.604,2359.9744
1677740793003.jpg,down,1435.5858,1028.3053,254.38828,1446.214,944.661,48.081512,1448.063,946.3053,48.255627,1450.633,948.1404,47.99,1468.2528,929.536,185.27988,1483.5074,920.6289,185.42473,1499.7804,912.3669,185.30423,1526.38,972.2235,-450.91165,1597.7601,916.3282,155.0562,1485.8289,1108.7488,110.02733,1505.0054,1091.2626,288.2215,1528.5298,1441.1267,-667.10236,1991.6133,1260.6361,589.04266,1179.7151,1803.093,-488.7797,1696.5338,1603.6699,1259.4951,1225.3159,1421.6417,271.05432,1347.4259,1406.759,1546.6045,1188.6266,1311.6924,209.4366,1263.887,1329.4904,1597.2559,1288.6449,1283.7874,198.35991,1252.9849,1316.6237,1567.0232,1329.7695,1327.4961,266.41367,1276.5723,1364.5784,1519.867,2064.9502,2591.7046,-409.33554,2328.2288,2470.2598,414.78906,1268.6254,2698.9675,46.254295,1777.7229,2429.3862,1340.6935,1573.085,3518.9187,-87.73753,2013.7317,3160.1123,1456.099,1734.8416,3652.0415,-74.01108,2146.8557,3268.9634,1472.4229,1298.2783,3645.004,234.26532,1799.829,3314.1094,1816.2979
1677740793019.jpg,down,1145.7716,981.3882,299.3845,1144.3947,896.0291,83.695625,1143.5018,895.2372,83.59071,1143.4043,894.4633,83.14576,1171.1514,886.9066,219.93053,1187.4666,879.9298,220.66267,1204.7643,873.5976,220.73592,1211.0061,913.2817,-443.04846,1299.4777,877.352,167.53012,1193.5957,1053.2094,151.81659,1217.9175,1043.5791,331.7717,1212.0822,1365.97,-679.49207,1740.1162,1189.3309,626.79364,922.1565,1752.1686,-430.58292,1463.9374,1549.1901,1423.4036,966.0904,1396.0981,468.4698,1051.5721,1413.4779,1869.6127,929.894,1294.261,437.18692,950.69183,1362.4775,1941.4884,1017.89374,1260.1073,429.25574,940.94617,1349.6538,1903.0103,1060.693,1298.6367,470.69473,970.2985,1386.2177,1841.8198,1804.4751,2509.1853,-416.3598,2115.0015,2404.4766,421.1179,1046.9487,2710.586,133.66905,1723.4484,2407.4292,1374.4924,1411.0834,3475.3413,-55.57018,1959.4847,3094.9834,1502.1299,1576.5635,3598.4727,-45.436607,2084.992,3199.6794,1522.2194,1173.4507,3618.0586,280.06366,1784.3962,3253.2126,1884.1929
1677740793035.jpg,down,1101.3326,1235.4943,-57.592167,1121.9838,1154.0529,-252.61885,1128.5394,1154.3147,-252.39641,1135.7578,1154.5217,-252.62755,1134.7615,1141.0154,-65.998886,1147.8406,1132.9673,-65.0816,1161.6941,1125.6245,-64.70382,1242.1091,1177.2086,-739.39374,1277.8981,1134.2906,103.16405,1171.817,1314.6147,-205.49715,1178.032,1301.1812,40.874157,1389.8173,1615.2163,-1076.914,1582.1167,1459.6183,663.24146,1016.8502,1985.6272,-774.43536,1255.4133,1781.6703,1267.2458,849.9175,1585.4653,78.15785,968.9919,1550.38,1420.3329,771.3608,1506.7899,0.17169496,901.22217,1501.3643,1481.6776,870.4036,1460.3159,-75.82058,926.70374,1465.8802,1503.8325,929.71606,1486.6423,62.562866,954.308,1494.5627,1416.3792,1925.4133,2492.2034,-564.45526,1995.1492,2354.522,568.9343,1202.1145,2833.4858,-426.16858,1372.7864,2572.926,1147.2615,1558.0911,3450.9973,-38.68763,1727.5208,3191.1702,1480.9069,1715.9813,3538.8074,13.23301,1871.5592,3280.1887,1514.9115,1281.7537,3641.9785,171.55945,1521.6919,3384.8906,1720.0282
1677740793053.jpg,down,979.9578,1148.481,-148.26169,999.4769,1070.485,-336.30774,1005.6267,1071.0582,-335.77747,1012.4971,1071.5363,-335.91855,1011.31195,1059.2087,-152.39496,1023.0847,1052.458,-151.4232,1035.6564,1046.3942,-150.9521,1109.0176,1097.2032,-775.39435,1141.9371,1060.1617,57.45161,1043.9939,1228.5481,-277.17633,1049.3135,1216.2064,-34.34911,1246.8708,1531.7654,-1145.3204,1395.5612,1389.4133,639.7968,891.8254,1914.4457,-839.78326,1029.365,1724.6785,1014.73083,785.8029,1546.1086,115.4285,836.3284,1506.2484,846.2537,730.2448,1468.6813,54.731308,789.42505,1471.2947,883.7077,829.48065,1433.8524,-32.85546,833.31256,1424.9468,912.2312,882.63873,1460.9807,101.87028,853.3302,1452.1469,842.9653,1790.8253,2458.277,-597.59717,1835.664,2323.6428,601.9165,1077.6345,2805.1116,-569.19696,1194.0667,2561.9185,1151.6329,1403.5332,3400.847,-230.27744,1545.1433,3133.8455,1562.4716,1564.4075,3493.1504,-189.07712,1691.9598,3222.0664,1604.5898,1095.9766,3579.2007,-89.561935,1305.775,3317.9211,1794.1698
